zipcode,state,city,county,latitude,longitude,timezone,population_total,median_age,avg_rainfall,median_aqi,percentage_good_days,avg_temp_num,cost_rank,rent_index,restaurant_price_index,local_puchasing_power_index,lower_income_tax_rate,higher_income_tax_rate,sales_tax_rate,real_estate_tax_rate,annual_taxes_on_state_median_val_home,combined_upper_most_cap_gains,healthcare_rank,healthcare_cost_rank,distance_to_airport,distance_to_national_park
80138,CO,Parker,Douglas,39.5084,-104.7753,America/Denver,0.01705,0.41159,0.19112,0.63514,0.0,0.2626,,,,,0.78448,,0.4,0.10407,0.15035,0.35,0.88,0.30612,0.93653,0.97685
80997,CO,Colorado Springs,El Paso,38.8674,-104.7606,America/Denver,0.16995,0.34414,0.16255,0.62162,0.0,0.27851,0.37815,0.17523,0.39213,0.44216,0.78448,,0.4,0.10407,0.15035,0.35,0.88,0.30612,0.98831,0.98614
80419,CO,Golden,Jefferson,39.7406,-105.2118,America/Denver,0.0048,0.52603,0.19048,0.66216,0.0,0.23873,,,,,0.78448,,0.4,0.10407,0.15035,0.35,0.88,0.30612,0.92392,0.99803
80403,CO,Arvada,Jefferson,39.8321,-105.1511,America/Denver,0.02577,0.49848,0.19048,0.66216,0.0,0.23873,,,,,0.78448,,0.4,0.10407,0.15035,0.35,0.88,0.30612,0.93538,0.97869
80539,CO,Loveland,Larimer,40.4166,-105.0623,America/Denver,0.01385,0.50071,0.21313,0.66216,0.0,0.11406,,,,,0.78448,,0.4,0.10407,0.15035,0.35,0.88,0.30612,0.88786,0.8578
80553,CO,Fort Collins,Larimer,40.5478,-105.0656,America/Denver,0.04665,0.3174,0.21313,0.66216,0.0,0.11406,,,,,0.78448,,0.4,0.10407,0.15035,0.35,0.88,0.30612,0.86621,0.82971
81507,CO,Grand Junction,Mesa,39.0876,-108.5673,America/Denver,0.01871,0.50213,0.17387,0.56757,0.0,0.23873,,,,,0.78448,,0.4,0.10407,0.15035,0.35,0.88,0.30612,0.45332,0.80721
81012,CO,Pueblo,Pueblo,38.2705,-104.6112,America/Denver,0.03363,0.4442,0.13089,0.24324,0.0,0.38992,,,,,0.78448,,0.4,0.10407,0.15035,0.35,0.88,0.30612,0.90418,0.86088
80639,CO,Greeley,Weld,40.4151,-104.7706,America/Denver,0.02123,0.29512,0.13462,0.64865,0.0,0.28912,,,,,0.78448,,0.4,0.10407,0.15035,0.35,0.88,0.30612,0.90081,0.83153
19906,DE,Dover,Kent,39.161,-75.5203,America/New_York,0.00755,0.35487,0.51042,0.52703,0.0,0.46154,,,,,0.0,0.35577,0.82759,0.13122,0.10855,0.5,0.6,0.46939,0.86729,0.49949
19726,DE,Newark,New Castle,39.6776,-75.7573,America/New_York,0.02977,0.24245,0.51223,0.55405,0.0,0.44297,,,,,0.0,0.35577,0.82759,0.13122,0.10855,0.5,0.6,0.46939,0.92202,0.6138
19721,DE,New Castle,New Castle,39.6685,-75.5692,America/New_York,0.00379,0.4126,0.51223,0.55405,0.0,0.44297,,,,,0.0,0.35577,0.82759,0.13122,0.10855,0.5,0.6,0.46939,0.94343,0.60269
19899,DE,Wilmington,New Castle,39.7415,-75.5413,America/New_York,0.05358,0.50051,0.51223,0.55405,0.0,0.44297,,,,,0.0,0.35577,0.82759,0.13122,0.10855,0.5,0.6,0.46939,0.95417,0.61709
32653,FL,Gainesville,Alachua,29.6804,-82.3458,America/New_York,0.04953,0.26352,0.6332,0.52703,0.0,0.85146,,,,,0.0,,0.82759,0.27602,0.17068,0.45,0.28,0.2449,0.82179,0.75621
32412,FL,Panama City,Bay,30.1995,-85.6004,America/Chicago,0.02326,0.42131,0.70862,0.54054,0.0,0.81698,,,,,0.0,,0.82759,0.27602,0.17068,0.45,0.28,0.2449,0.80287,0.60228
32926,FL,Cocoa,Brevard,28.382,-80.7674,America/New_York,0.00577,0.48815,0.60579,0.55405,0.0,0.92838,,,,,0.0,,0.82759,0.27602,0.17068,0.45,0.28,0.2449,0.91529,0.91284
32941,FL,Melbourne,Brevard,28.1085,-80.6627,America/New_York,0.03315,0.6111,0.60579,0.55405,0.0,0.92838,,,,,0.0,,0.82759,0.27602,0.17068,0.45,0.28,0.2449,0.88354,0.86923
32976,FL,Palm Bay,Brevard,27.955,-80.6627,America/New_York,0.01979,0.46992,0.60579,0.55405,0.0,0.92838,,,,,0.0,,0.82759,0.27602,0.17068,0.45,0.28,0.2449,0.86756,0.89645
32796,FL,Titusville,Brevard,28.5727,-80.8193,America/New_York,0.00248,0.62933,0.60579,0.55405,0.0,0.92838,,,,,0.0,,0.82759,0.27602,0.17068,0.45,0.28,0.2449,0.92593,0.9465
33316,FL,Hollywood,Broward,26.0294,-80.1679,America/New_York,0.12676,0.47721,0.69073,0.58108,0.0,0.99204,,,,,0.0,,0.82759,0.27602,0.17068,0.45,0.28,0.2449,0.99409,0.98349
33077,FL,Coral Springs,Broward,26.2702,-80.2591,America/New_York,0.01367,0.41361,0.69073,0.58108,0.0,0.99204,,,,,0.0,,0.82759,0.27602,0.17068,0.45,0.28,0.2449,0.96243,0.9249
33443,FL,Deerfield Beach,Broward,26.305,-80.1277,America/New_York,0.00207,0.64148,0.69073,0.58108,0.0,0.99204,,,,,0.0,,0.82759,0.27602,0.17068,0.45,0.28,0.2449,0.95988,0.92024
33394,FL,Fort Lauderdale,Broward,26.1412,-80.1464,America/New_York,0.24193,0.50982,0.69073,0.58108,0.0,0.99204,0.11765,0.39468,0.52393,0.36664,0.0,,0.82759,0.27602,0.17068,0.45,0.28,0.2449,0.98982,0.95814
33097,FL,Pompano Beach,Broward,26.2428,-80.1312,America/New_York,0.10131,0.53818,0.69073,0.58108,0.0,0.99204,,,,,0.0,,0.82759,0.27602,0.17068,0.45,0.28,0.2449,0.97119,0.93462
33980,FL,Port Charlotte,Charlotte,26.9918,-82.114,America/New_York,0.00844,0.78003,0.61094,,,0.95756,,,,,0.0,,0.82759,0.27602,0.17068,0.45,0.28,0.2449,0.90108,0.97334
33950,FL,Punta Gorda,Charlotte,26.8933,-82.0516,America/New_York,0.00713,0.85214,0.61094,,,0.95756,,,,,0.0,,0.82759,0.27602,0.17068,0.45,0.28,0.2449,0.92151,0.95573
32073,FL,Orange Park,Clay,30.1706,-81.7041,America/New_York,0.00946,0.40855,0.62355,,,0.8435,,,,,0.0,,0.82759,0.27602,0.17068,0.45,0.28,0.2449,0.94346,0.8269
32068,FL,Middleburg,Clay,30.0502,-81.9011,America/New_York,0.00206,0.4045,0.62355,,,0.8435,,,,,0.0,,0.82759,0.27602,0.17068,0.45,0.28,0.2449,0.91496,0.82453
34106,FL,Naples,Collier,26.1504,-81.7936,America/New_York,0.0825,0.72818,0.62703,0.54054,0.0,0.99204,,,,,0.0,,0.82759,0.27602,0.17068,0.45,0.28,0.2449,0.93191,0.79014
32056,FL,Lake City,Columbia,30.1901,-82.647,America/New_York,0.00273,0.45453,0.61982,0.54054,0.0,0.82228,,,,,0.0,,0.82759,0.27602,0.17068,0.45,0.28,0.2449,0.84202,0.85682
32277,FL,Jacksonville,Duval,30.3322,-81.6749,America/New_York,0.26182,0.38566,0.6027,0.60811,0.0,0.83289,0.63866,0.14955,0.33636,0.55901,0.0,,0.82759,0.27602,0.17068,0.45,0.28,0.2449,0.97283,0.84923
32591,FL,Pensacola,Escambia,30.4427,-87.1886,America/Chicago,0.06987,0.3415,0.75663,0.60811,0.0,0.80902,,,,,0.0,,0.82759,0.27602,0.17068,0.45,0.28,0.2449,0.83124,0.91041
32164,FL,Palm Coast,Flagler,29.5392,-81.246,America/New_York,0.01316,0.63743,0.62368,0.47297,0.0,0.87268,,,,,0.0,,0.82759,0.27602,0.17068,0.45,0.28,0.2449,0.86387,0.80692
34603,FL,Brooksville,Hernando,28.5404,-82.3903,America/New_York,0.00589,0.62933,0.64453,,,0.88594,,,,,0.0,,0.82759,0.27602,0.17068,0.45,0.28,0.2449,0.89711,0.8024
34611,FL,Spring Hill,Hernando,28.4797,-82.53,America/New_York,0.02369,0.6585,0.64453,,,0.88594,,,,,0.0,,0.82759,0.27602,0.17068,0.45,0.28,0.2449,0.91067,0.77351
33875,FL,Sebring,Highlands,27.477,-81.453,America/New_York,0.00058,0.81021,0.60566,0.5,0.0,0.93899,,,,,0.0,,0.82759,0.27602,0.17068,0.45,0.28,0.2449,0.82765,0.92124
33566,FL,Plant City,Hillsborough,28.014,-82.1201,America/New_York,0.01028,0.40045,0.62921,0.60811,0.0,0.92042,,,,,0.0,,0.82759,0.27602,0.17068,0.45,0.28,0.2449,0.93565,0.81354
33619,FL,Brandon,Hillsborough,27.9367,-82.3,America/New_York,0.01102,0.39741,0.62921,0.60811,0.0,0.92042,,,,,0.0,,0.82759,0.27602,0.17068,0.45,0.28,0.2449,0.96422,0.78979
33675,FL,Lutz,Hillsborough,28.1396,-82.4467,America/New_York,0.00458,0.51853,0.62921,0.60811,0.0,0.92042,,,,,0.0,,0.82759,0.27602,0.17068,0.45,0.28,0.2449,0.96943,0.77131
33579,FL,Riverview,Hillsborough,27.8227,-82.3023,America/New_York,0.02021,0.36601,0.62921,0.60811,0.0,0.92042,,,,,0.0,,0.82759,0.27602,0.17068,0.45,0.28,0.2449,0.95598,0.81612
33689,FL,Tampa,Hillsborough,27.9942,-82.4451,America/New_York,0.23482,0.37087,0.62921,0.60811,0.0,0.92042,0.18487,0.24253,0.41721,0.45968,0.0,,0.82759,0.27602,0.17068,0.45,0.28,0.2449,0.98778,0.77427
33596,FL,Valrico,Hillsborough,27.9193,-82.2293,America/New_York,0.00545,0.49868,0.62921,0.60811,0.0,0.92042,,,,,0.0,,0.82759,0.27602,0.17068,0.45,0.28,0.2449,0.95247,0.79351
32969,FL,Vero Beach,Indian River,27.6463,-80.393,America/New_York,0.02076,0.71298,0.63166,0.5,0.0,0.93103,,,,,0.0,,0.82759,0.27602,0.17068,0.45,0.28,0.2449,0.82075,0.87349
34713,FL,Clermont,Lake,28.5402,-81.7259,America/New_York,0.01548,0.43427,0.61094,0.5,0.0,0.89655,,,,,0.0,,0.82759,0.27602,0.17068,0.45,0.28,0.2449,0.93273,0.93722
34789,FL,Leesburg,Lake,28.7657,-81.8996,America/New_York,0.00344,0.87442,0.61094,0.5,0.0,0.89655,,,,,0.0,,0.82759,0.27602,0.17068,0.45,0.28,0.2449,0.8968,0.89055
33993,FL,Cape Coral,Lee,26.6446,-81.9956,America/New_York,0.04002,0.54527,0.60039,0.55405,0.0,0.97613,,,,,0.0,,0.82759,0.27602,0.17068,0.45,0.28,0.2449,0.95856,0.90935
33918,FL,North Fort Myers,Lee,26.7243,-81.8491,America/New_York,0.00102,0.88455,0.60039,0.55405,0.0,0.97613,,,,,0.0,,0.82759,0.27602,0.17068,0.45,0.28,0.2449,0.96488,0.90001
33976,FL,Lehigh Acres,Lee,26.612,-81.6388,America/New_York,0.01593,0.33765,0.60039,0.55405,0.0,0.97613,,,,,0.0,,0.82759,0.27602,0.17068,0.45,0.28,0.2449,0.97892,0.8495
33994,FL,Fort Myers,Lee,26.6195,-81.8303,America/New_York,0.06592,0.52805,0.60039,0.55405,0.0,0.97613,,,,,0.0,,0.82759,0.27602,0.17068,0.45,0.28,0.2449,0.98288,0.88194
34135,FL,Bonita Springs,Lee,26.3559,-81.7861,America/New_York,0.00341,0.88151,0.60039,0.55405,0.0,0.97613,,,,,0.0,,0.82759,0.27602,0.17068,0.45,0.28,0.2449,0.96917,0.82993
32399,FL,Tallahassee,Leon,30.4551,-84.2526,America/New_York,0.07494,0.31801,0.69344,0.56757,0.0,0.80637,,,,,0.0,,0.82759,0.27602,0.17068,0.45,0.28,0.2449,0.98367,0.61239
34281,FL,Bradenton,Manatee,27.49,-82.5739,America/New_York,0.06441,0.65971,0.63243,0.51351,0.0,0.93103,,,,,0.0,,0.82759,0.27602,0.17068,0.45,0.28,0.2449,0.98485,0.87883
34483,FL,Ocala,Marion,29.178,-82.1511,America/New_York,0.05429,0.5791,0.63436,0.58108,0.0,0.87268,,,,,0.0,,0.82759,0.27602,0.17068,0.45,0.28,0.2449,0.83982,0.794
34996,FL,Stuart,Martin,27.1958,-80.2438,America/New_York,0.00658,0.75025,0.65251,0.54054,0.0,0.96021,,,,,0.0,,0.82759,0.27602,0.17068,0.45,0.28,0.2449,0.90609,0.81697
33035,FL,Homestead,Miami-Dade,25.4665,-80.4472,America/New_York,0.0427,0.28216,0.66641,0.58108,0.0,1.0,,,,,0.0,,0.82759,0.27602,0.17068,0.45,0.28,0.2449,0.93763,0.90589
33299,FL,Miami,Miami-Dade,25.7839,-80.2102,America/New_York,0.57053,0.43366,0.66641,0.58108,0.0,1.0,0.22689,0.44367,0.49614,0.16696,0.0,,0.82759,0.27602,0.17068,0.45,0.28,0.2449,0.98906,0.97424
33018,FL,Hialeah,Miami-Dade,25.8696,-80.3046,America/New_York,0.09805,0.48775,0.66641,0.58108,0.0,1.0,,,,,0.0,,0.82759,0.27602,0.17068,0.45,0.28,0.2449,0.98825,0.97347
33239,FL,Miami Beach,Miami-Dade,25.8171,-80.1396,America/New_York,0.02154,0.61069,0.66641,0.58108,0.0,1.0,,,,,0.0,,0.82759,0.27602,0.17068,0.45,0.28,0.2449,0.97724,0.9847
32549,FL,Fort Walton Beach,Okaloosa,30.4249,-86.6194,America/Chicago,0.00161,0.45716,0.73694,0.48649,0.0,0.79576,,,,,0.0,,0.82759,0.27602,0.17068,0.45,0.28,0.2449,0.74362,0.80271
32539,FL,Crestview,Okaloosa,30.748,-86.5784,America/Chicago,0.00036,0.38222,0.73694,0.48649,0.0,0.79576,,,,,0.0,,0.82759,0.27602,0.17068,0.45,0.28,0.2449,0.742,0.77034
32792,FL,Winter Park,Orange,28.5987,-81.3438,America/New_York,0.00831,0.47134,0.60425,0.54054,0.0,0.92308,,,,,0.0,,0.82759,0.27602,0.17068,0.45,0.28,0.2449,0.97105,0.99513
34787,FL,Winter Garden,Orange,28.5421,-81.5966,America/New_York,0.00465,0.37614,0.60425,0.54054,0.0,0.92308,,,,,0.0,,0.82759,0.27602,0.17068,0.45,0.28,0.2449,0.95201,0.96346
32897,FL,Orlando,Orange,28.4772,-81.3369,America/New_York,0.29858,0.34029,0.60425,0.54054,0.0,0.92308,0.64706,0.22308,0.42628,0.35232,0.0,,0.82759,0.27602,0.17068,0.45,0.28,0.2449,0.99256,0.99158
32768,FL,Apopka,Orange,28.7014,-81.5304,America/New_York,0.0168,0.42171,0.60425,0.54054,0.0,0.92308,,,,,0.0,,0.82759,0.27602,0.17068,0.45,0.28,0.2449,0.95363,0.96064
34746,FL,Kissimmee,Osceola,28.3042,-81.4164,America/New_York,0.07295,0.38343,0.60425,0.5,0.0,0.93103,,,,,0.0,,0.82759,0.27602,0.17068,0.45,0.28,0.2449,0.97381,0.95254
34772,FL,St. Cloud,Osceola,28.2294,-81.2829,America/New_York,0.00961,0.44805,0.60425,0.5,0.0,0.93103,,,,,0.0,,0.82759,0.27602,0.17068,0.45,0.28,0.2449,0.96573,0.9337
33470,FL,Wellington,Palm Beach,26.6461,-80.2699,America/New_York,0.00305,0.46526,0.68855,0.54054,0.0,0.97613,,,,,0.0,,0.82759,0.27602,0.17068,0.45,0.28,0.2449,0.97322,0.83951
33422,FL,West Palm Beach,Palm Beach,26.7468,-80.1316,America/New_York,0.09801,0.45574,0.68855,0.54054,0.0,0.97613,,,,,0.0,,0.82759,0.27602,0.17068,0.45,0.28,0.2449,0.98937,0.81823
33483,FL,Delray Beach,Palm Beach,26.455,-80.0905,America/New_York,0.02272,0.81244,0.68855,0.54054,0.0,0.97613,,,,,0.0,,0.82759,0.27602,0.17068,0.45,0.28,0.2449,0.96083,0.88515
33418,FL,Palm Beach Gardens,Palm Beach,26.8466,-80.1679,America/New_York,0.00792,0.66073,0.68855,0.54054,0.0,0.97613,,,,,0.0,,0.82759,0.27602,0.17068,0.45,0.28,0.2449,0.97039,0.79514
33477,FL,Jupiter,Palm Beach,26.9199,-80.1128,America/New_York,0.01567,0.72514,0.68855,0.54054,0.0,0.97613,,,,,0.0,,0.82759,0.27602,0.17068,0.45,0.28,0.2449,0.95921,0.77817
33499,FL,Boca Raton,Palm Beach,26.3752,-80.108,America/New_York,0.05431,0.68139,0.68855,0.54054,0.0,0.97613,,,,,0.0,,0.82759,0.27602,0.17068,0.45,0.28,0.2449,0.94684,0.90382
33474,FL,Boynton Beach,Palm Beach,26.5281,-80.0811,America/New_York,0.03918,0.651,0.68855,0.54054,0.0,0.97613,,,,,0.0,,0.82759,0.27602,0.17068,0.45,0.28,0.2449,0.97403,0.86816
33466,FL,Lake Worth,Palm Beach,26.6196,-80.0591,America/New_York,0.05687,0.47478,0.68855,0.54054,0.0,0.97613,,,,,0.0,,0.82759,0.27602,0.17068,0.45,0.28,0.2449,0.98934,0.84667
34656,FL,New Port Richey,Pasco,28.2468,-82.717,America/New_York,0.02291,0.64958,0.63822,0.52703,0.0,0.89655,,,,,0.0,,0.82759,0.27602,0.17068,0.45,0.28,0.2449,0.94487,0.72718
33559,FL,Wesley Chapel,Pasco,28.2106,-82.3238,America/New_York,0.00723,0.38222,0.63822,0.52703,0.0,0.89655,,,,,0.0,,0.82759,0.27602,0.17068,0.45,0.28,0.2449,0.94797,0.80073
33542,FL,Zephyrhills,Pasco,28.2408,-82.1796,America/New_York,0.00074,0.80494,0.63822,0.52703,0.0,0.89655,,,,,0.0,,0.82759,0.27602,0.17068,0.45,0.28,0.2449,0.92789,0.8305
33762,FL,St. Petersburg,Pinellas,27.7931,-82.6652,America/New_York,0.09713,0.61637,0.61943,0.58108,0.0,0.93634,,,,,0.0,,0.82759,0.27602,0.17068,0.45,0.28,0.2449,0.96297,0.80741
34684,FL,Palm Harbor,Pinellas,28.0847,-82.7481,America/New_York,0.00828,0.68949,0.61943,0.58108,0.0,0.93634,,,,,0.0,,0.82759,0.27602,0.17068,0.45,0.28,0.2449,0.96254,0.73855
33779,FL,Largo,Pinellas,27.9088,-82.7711,America/New_York,0.0184,0.68928,0.61943,0.58108,0.0,0.93634,,,,,0.0,,0.82759,0.27602,0.17068,0.45,0.28,0.2449,0.96224,0.7742
33769,FL,Clearwater,Pinellas,27.9789,-82.7622,America/New_York,0.04149,0.57869,0.61943,0.58108,0.0,0.93634,,,,,0.0,,0.82759,0.27602,0.17068,0.45,0.28,0.2449,0.96556,0.76017
33778,FL,Seminole,Pinellas,27.8435,-82.7839,America/New_York,0.00136,0.68868,0.61943,0.58108,0.0,0.93634,,,,,0.0,,0.82759,0.27602,0.17068,0.45,0.28,0.2449,0.95545,0.78657
33815,FL,Lakeland,Polk,28.0556,-81.9545,America/New_York,0.06448,0.47093,0.62201,0.55405,0.0,0.92573,,,,,0.0,,0.82759,0.27602,0.17068,0.45,0.28,0.2449,0.90832,0.84523
33844,FL,Davenport,Polk,28.1588,-81.6084,America/New_York,0.0017,0.4841,0.62201,0.55405,0.0,0.92573,,,,,0.0,,0.82759,0.27602,0.17068,0.45,0.28,0.2449,0.93365,0.90761
33888,FL,Winter Haven,Polk,28.0118,-81.7017,America/New_York,0.01749,0.55094,0.62201,0.55405,0.0,0.92573,,,,,0.0,,0.82759,0.27602,0.17068,0.45,0.28,0.2449,0.90374,0.8687
32583,FL,Milton,Santa Rosa,30.6286,-87.0522,America/Chicago,0.01436,0.45513,0.75405,0.58108,0.0,0.80371,,,,,0.0,,0.82759,0.27602,0.17068,0.45,0.28,0.2449,0.81579,0.86509
34292,FL,Venice,Sarasota,27.1163,-82.4135,America/New_York,0.0076,1.0,0.62651,0.56757,0.0,0.94695,,,,,0.0,,0.82759,0.27602,0.17068,0.45,0.28,0.2449,0.94671,0.96943
34276,FL,Sarasota,Sarasota,27.3386,-82.5431,America/New_York,0.06208,0.74195,0.62651,0.56757,0.0,0.94695,,,,,0.0,,0.82759,0.27602,0.17068,0.45,0.28,0.2449,0.99184,0.9123
34293,FL,North Port,Sarasota,27.0577,-82.1975,America/New_York,0.00574,0.51793,0.62651,0.56757,0.0,0.94695,,,,,0.0,,0.82759,0.27602,0.17068,0.45,0.28,0.2449,0.91808,0.98453
32773,FL,Sanford,Seminole,28.7893,-81.276,America/New_York,0.01196,0.365,0.60592,0.54054,0.0,0.91777,,,,,0.0,,0.82759,0.27602,0.17068,0.45,0.28,0.2449,0.99584,0.96505
32766,FL,Oviedo,Seminole,28.658,-81.1872,America/New_York,0.00965,0.3812,0.60592,0.54054,0.0,0.91777,,,,,0.0,,0.82759,0.27602,0.17068,0.45,0.28,0.2449,0.97915,0.99171
32716,FL,Altamonte Springs,Seminole,28.6615,-81.3953,America/New_York,0.00354,0.43589,0.60592,0.54054,0.0,0.91777,,,,,0.0,,0.82759,0.27602,0.17068,0.45,0.28,0.2449,0.96949,0.98158
32750,FL,Longwood,Seminole,28.7014,-81.3487,America/New_York,0.00153,0.5797,0.60592,0.54054,0.0,0.91777,,,,,0.0,,0.82759,0.27602,0.17068,0.45,0.28,0.2449,0.97983,0.97241
32095,FL,St. Augustine,St. Johns,29.8977,-81.31,America/New_York,0.02709,0.55965,0.61261,,,0.85411,,,,,0.0,,0.82759,0.27602,0.17068,0.45,0.28,0.2449,0.87871,0.72729
34982,FL,Fort Pierce,St. Lucie,27.4256,-80.3431,America/New_York,0.01447,0.54284,0.63578,0.48649,0.0,0.9496,,,,,0.0,,0.82759,0.27602,0.17068,0.45,0.28,0.2449,0.86154,0.85709
32176,FL,Ormond Beach,Volusia,29.296,-81.1003,America/New_York,0.00508,0.78226,0.6112,0.55405,0.0,0.89655,,,,,0.0,,0.82759,0.27602,0.17068,0.45,0.28,0.2449,0.90559,0.86512
32129,FL,Port Orange,Volusia,29.1084,-81.0137,America/New_York,0.00633,0.6982,0.6112,0.55405,0.0,0.89655,,,,,0.0,,0.82759,0.27602,0.17068,0.45,0.28,0.2449,0.93244,0.90679
32198,FL,Daytona Beach,Volusia,29.1994,-81.0982,America/New_York,0.01795,0.54507,0.6112,0.55405,0.0,0.89655,,,,,0.0,,0.82759,0.27602,0.17068,0.45,0.28,0.2449,0.92251,0.88743
32739,FL,Deltona,Volusia,28.905,-81.2137,America/New_York,0.01378,0.44703,0.6112,0.55405,0.0,0.89655,,,,,0.0,,0.82759,0.27602,0.17068,0.45,0.28,0.2449,0.97886,0.95105
30121,GA,Cartersville,Bartow,34.1639,-84.8007,America/New_York,0.00449,0.39741,0.61454,,,0.62599,,,,,0.17241,0.27404,0.55172,0.28959,0.13325,0.55,0.0,0.5102,0.94007,0.94826
31297,GA,Macon,Bibb,32.8065,-83.6974,America/New_York,0.03567,0.36318,0.55302,0.47297,0.0,0.71088,,,,,0.17241,0.27404,0.55172,0.28959,0.13325,0.55,0.0,0.5102,0.8149,0.68958
30461,GA,Statesboro,Bulloch,32.4376,-81.775,America/New_York,0.00272,0.2617,0.56757,,,0.75597,,,,,0.17241,0.27404,0.55172,0.28959,0.13325,0.55,0.0,0.5102,0.89779,0.61115
30118,GA,Carrollton,Carroll,33.5817,-85.0837,America/New_York,0.00437,0.33057,0.64299,,,0.61538,,,,,0.17241,0.27404,0.55172,0.28959,0.13325,0.55,0.0,0.5102,0.90256,0.87584
31421,GA,Savannah,Chatham,32.0281,-81.1784,America/New_York,0.06087,0.40045,0.58687,0.51351,0.0,0.77984,,,,,0.17241,0.27404,0.55172,0.28959,0.13325,0.55,0.0,0.5102,0.98388,0.64515
30189,GA,Woodstock,Cherokee,34.1026,-84.509,America/New_York,0.0166,0.41462,0.64427,,,0.60743,,,,,0.17241,0.27404,0.55172,0.28959,0.13325,0.55,0.0,0.5102,0.96828,0.97676
30114,GA,Canton,Cherokee,34.2467,-84.49,America/New_York,0.01607,0.39336,0.64427,,,0.60743,,,,,0.17241,0.27404,0.55172,0.28959,0.13325,0.55,0.0,0.5102,0.94197,0.94413
30683,GA,Athens,Clarke,33.9508,-83.3689,America/New_York,0.02513,0.20113,0.59665,0.5,0.0,0.64456,,,,,0.17241,0.27404,0.55172,0.28959,0.13325,0.55,0.0,0.5102,0.83242,0.77692
30237,GA,Jonesboro,Clayton,33.5212,-84.3541,America/New_York,0.01126,0.33259,0.59923,0.37838,0.0,0.64987,,,,,0.17241,0.27404,0.55172,0.28959,0.13325,0.55,0.0,0.5102,0.97853,0.89518
30374,GA,Riverdale,Clayton,33.564,-84.4103,America/New_York,0.00314,0.33259,0.59923,0.37838,0.0,0.64987,,,,,0.17241,0.27404,0.55172,0.28959,0.13325,0.55,0.0,0.5102,0.98884,0.90824
30126,GA,Smyrna,Cobb,33.8633,-84.5168,America/New_York,0.00942,0.38222,0.61351,0.47297,0.0,0.62334,,,,,0.17241,0.27404,0.55172,0.28959,0.13325,0.55,0.0,0.5102,0.99286,0.98014
30144,GA,Acworth,Cobb,34.0566,-84.6715,America/New_York,0.017,0.39234,0.61351,0.47297,0.0,0.62334,,,,,0.17241,0.27404,0.55172,0.28959,0.13325,0.55,0.0,0.5102,0.9676,0.98325
30127,GA,Powder Springs,Cobb,33.8659,-84.6838,America/New_York,0.00508,0.42273,0.61351,0.47297,0.0,0.62334,,,,,0.17241,0.27404,0.55172,0.28959,0.13325,0.55,0.0,0.5102,0.9755,0.97641
30090,GA,Marietta,Cobb,33.9533,-84.5422,America/New_York,0.08634,0.39741,0.61351,0.47297,0.0,0.62334,,,,,0.17241,0.27404,0.55172,0.28959,0.13325,0.55,0.0,0.5102,0.99441,1.0
30160,GA,Kennesaw,Cobb,34.026,-84.6177,America/New_York,0.01711,0.3569,0.61351,0.47297,0.0,0.62334,,,,,0.17241,0.27404,0.55172,0.28959,0.13325,0.55,0.0,0.5102,0.97707,0.99523
30809,GA,Evans,Columbia,33.5619,-82.1351,America/New_York,0.00043,0.43691,0.54749,0.44595,0.0,0.69231,,,,,0.17241,0.27404,0.55172,0.28959,0.13325,0.55,0.0,0.5102,0.95888,0.70124
30271,GA,Newnan,Coweta,33.3766,-84.7761,America/New_York,0.01426,0.39032,0.61441,,,0.64721,,,,,0.17241,0.27404,0.55172,0.28959,0.13325,0.55,0.0,0.5102,0.93149,0.86524
30036,GA,Decatur,DeKalb,33.7711,-84.2968,America/New_York,0.03865,0.41422,0.60476,0.51351,0.0,0.63395,,,,,0.17241,0.27404,0.55172,0.28959,0.13325,0.55,0.0,0.5102,0.97084,0.93688
30083,GA,Stone Mountain,DeKalb,33.8034,-84.1724,America/New_York,0.02033,0.40916,0.60476,0.51351,0.0,0.63395,,,,,0.17241,0.27404,0.55172,0.28959,0.13325,0.55,0.0,0.5102,0.9532,0.92123
30058,GA,Lithonia,DeKalb,33.7128,-84.106,America/New_York,0.01461,0.33259,0.60476,0.51351,0.0,0.63395,,,,,0.17241,0.27404,0.55172,0.28959,0.13325,0.55,0.0,0.5102,0.95167,0.89956
31721,GA,Albany,Dougherty,31.5776,-84.1762,America/New_York,0.01498,0.3178,0.59202,0.5,0.0,0.77454,,,,,0.17241,0.27404,0.55172,0.28959,0.13325,0.55,0.0,0.5102,0.7859,0.59284
30154,GA,Douglasville,Douglas,33.7384,-84.7065,America/New_York,0.01949,0.37209,0.62304,0.43243,0.0,0.62334,,,,,0.17241,0.27404,0.55172,0.28959,0.13325,0.55,0.0,0.5102,0.95919,0.94871
30215,GA,Fayetteville,Fayette,33.45,-84.4709,America/New_York,0.00536,0.55641,0.59936,,,0.65517,,,,,0.17241,0.27404,0.55172,0.28959,0.13325,0.55,0.0,0.5102,0.96777,0.88551
30165,GA,Rome,Floyd,34.2661,-85.1862,America/New_York,0.00868,0.41361,0.62561,0.39189,0.0,0.6313,,,,,0.17241,0.27404,0.55172,0.28959,0.13325,0.55,0.0,0.5102,0.88301,0.87487
30041,GA,Cumming,Forsyth,34.2064,-84.1337,America/New_York,0.03817,0.40855,0.64427,,,0.60212,,,,,0.17241,0.27404,0.55172,0.28959,0.13325,0.55,0.0,0.5102,0.9241,0.90844
